    32		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	  0.242888	   0.09708	 0.0537091	 0.0287207	 0.0428504	 0.0412801	 0.0805943	 0.0605757	 0.0629365	 0.0992221	  0.108801	  0.136263	  0.144497	  0.193584	   0.26886	  0.352248	  0.414642	  0.506015	  0.577392	  0.670405	  0.752283	  0.845062	  0.880783	  0.894916	  0.911214	  0.942189	  0.950004	  0.951761	  0.952988	  0.962476	  0.962159	   0.95721	  0.961825	   0.96899	  0.972903	  0.976324	  0.974367	  0.976586	  0.977335	  0.978092	  0.980318	  0.983048	  0.982952	  0.983655	  0.980206	  0.982924	  0.982584	  0.983128	   0.98635
    33		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0337018	 0.0642222	 0.0988075	 0.0643845	  0.082541	  0.105324	 0.0962824	 0.0956073	  0.110933	  0.143305	  0.159976	  0.235749	  0.311683	  0.425835	  0.531029	  0.678287	  0.769195	  0.823503	  0.871376	  0.903535	    0.9153	  0.918383	  0.937789	  0.947072	  0.954669	  0.962574	  0.962476	  0.967313	  0.965093	  0.967752	  0.969693	  0.971366	   0.97674	  0.975585	  0.977101	  0.976656	  0.978784	   0.98222	  0.982727	  0.982164	  0.981501	  0.984331	  0.980502	  0.978236	  0.982706	  0.979285
    34		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0100504	 0.0458177	 0.0539611	 0.0855012	  0.114013	  0.107282	  0.118109	    0.1356	  0.163822	  0.187911	  0.271965	  0.328675	  0.396954	   0.49848	  0.635673	   0.72817	   0.79687	  0.865068	  0.902599	  0.925504	  0.937046	  0.937999	  0.954957	   0.95813	  0.960525	  0.968969	  0.964461	  0.972691	   0.97222	   0.97477	   0.96946	  0.973458	  0.971869	  0.971959	  0.977374	   0.98195	  0.987626	  0.986538	  0.987023	  0.982258	  0.981036	  0.981452	  0.981061	  0.981555	  0.984333
    35		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	  0.011135	 0.0179061	 0.0317824	  0.019414	 0.0417256	 0.0816178	  0.125146	  0.123341	  0.133778	  0.157441	  0.187848	  0.238637	  0.292421	  0.413981	  0.535805	  0.606893	  0.728055	  0.780449	  0.850272	  0.883102	  0.911043	  0.937242	  0.941293	  0.945306	  0.943317	  0.946474	  0.949534	    0.9592	  0.971974	  0.972835	  0.976599	  0.981203	  0.980758	  0.980389	  0.985345	  0.985031	  0.981182	  0.982074	  0.980023	  0.982191	  0.979582	  0.979461	  0.979923	   0.98219	  0.982001	  0.984968
    36		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	 0.0186223	  0.029208	 0.0447437	 0.0273166	 0.0451002	 0.0487488	 0.0853658	  0.103159	  0.178611	  0.296436	  0.381432	  0.451742	  0.544243	  0.630476	  0.702923	  0.751572	  0.834061	  0.871302	   0.89423	  0.906926	  0.926765	  0.945762	  0.957408	  0.957919	  0.961132	  0.959077	  0.964933	  0.973412	  0.974626	  0.975992	  0.975942	  0.970084	  0.973529	  0.977673	  0.975895	  0.976526	  0.974113	   0.97221	  0.972916	   0.97772	  0.980133	  0.980394	  0.980325
    37		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	 0.0230217	   0.04222	 0.0312239	  0.085962	  0.105833	  0.107728	  0.102863	  0.113602	  0.186518	   0.23828	  0.346905	  0.435286	  0.533488	   0.65871	  0.731772	  0.805588	  0.858393	  0.895212	  0.909433	  0.935334	  0.949537	  0.948818	  0.961402	  0.964742	  0.954235	  0.956539	  0.958908	  0.970293	  0.973665	  0.975957	   0.97864	  0.982038	  0.985613	  0.985177	  0.979512	  0.980252	  0.981386	  0.980663	   0.98018	  0.981371	  0.979066	  0.977679	  0.975724
    38		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	  0.255838	  0.152893	  0.173232	  0.107857	 0.0658436	 0.0854609	 0.0648308	 0.0870891	 0.0754338	 0.0943607	  0.152118	  0.228244	  0.257896	  0.318691	  0.408136	  0.513628	  0.587499	  0.687823	  0.797968	  0.821734	  0.853525	  0.855041	  0.878242	  0.909337	   0.93559	  0.956922	   0.96276	  0.966894	  0.961739	  0.960142	  0.959971	  0.967074	  0.971485	  0.973093	  0.979046	  0.980813	  0.977577	  0.973871	  0.978541	  0.975046	   0.97874	  0.977159	   0.97506	  0.980085	  0.983066	  0.982868
    39		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0156187	 0.0197259	 0.0373942	 0.0464746	 0.0550493	 0.0726753	 0.0782733	 0.0750351	 0.0885533	  0.117838	  0.176978	  0.237911	  0.300308	  0.375968	  0.469789	  0.570527	  0.671646	  0.752044	  0.809323	  0.865685	  0.900947	  0.926306	  0.941896	  0.956414	  0.959152	  0.965321	  0.965031	  0.969853	  0.968005	  0.971556	   0.97239	  0.974398	  0.973766	  0.976938	  0.974611	  0.977761	  0.980973	  0.981018	  0.981058	  0.979498	    0.9782	  0.979872	  0.984123	  0.987723	  0.988417	  0.984923
    40		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	 0.0150389	 0.0335821	 0.0391563	 0.0598495	 0.0834911	 0.0938365	  0.117608	  0.137265	  0.151818	  0.230558	  0.338637	   0.42115	  0.495177	  0.592275	  0.678099	  0.767781	  0.823051	  0.860464	  0.889949	  0.910839	  0.936577	  0.933614	  0.942156	  0.949396	  0.953964	  0.957609	   0.96193	  0.969509	  0.970863	  0.971254	  0.969508	  0.973351	  0.972114	  0.976107	  0.980478	  0.983642	  0.982268	  0.982559	  0.983711	  0.982375	  0.981195	  0.981579	  0.981949	  0.980771
    41		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	 0.0181477	 0.0384334	 0.0729304	 0.0667255	 0.0950059	  0.118651	  0.162393	  0.247889	  0.309658	  0.399294	  0.470588	  0.554224	  0.674976	  0.777868	  0.809773	  0.869823	  0.877527	  0.893001	  0.923288	  0.935843	  0.958361	  0.964936	  0.961549	  0.964193	  0.965607	  0.965143	  0.971598	  0.979647	  0.979816	  0.978479	  0.979954	  0.981598	  0.976922	   0.97744	  0.978206	  0.980704	  0.982972	  0.979586	   0.97718	  0.978614	  0.979866	  0.979763
    42		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	 0.0219887	 0.0423211	 0.0943201	  0.120615	  0.138253	  0.166877	  0.176211	   0.16495	  0.210203	  0.286104	  0.360586	  0.448421	  0.538839	  0.670879	  0.739909	   0.80185	  0.834581	  0.870621	  0.898025	  0.918712	  0.936167	  0.947306	  0.954032	  0.961874	  0.961378	  0.963642	   0.96939	  0.966026	  0.964727	  0.965086	   0.97111	  0.974114	  0.977568	  0.979249	  0.979024	  0.982117	  0.983175	  0.979642	   0.98118	  0.983123	  0.982832	  0.981911	  0.980601
