    68		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -41.3017
    69		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.0109
    70		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -41.0855
    71		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -39.5849
    72		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.1958
    73		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -42.8069
    74		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -44.0784
    75		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -50.1846
    76		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -42.7136
    77		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -44.7433
    78		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -44.2976
    79		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   -47.989
    80		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.4387
    81		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   -48.798
    82		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -48.3434
    83		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -44.8407
    84		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -40.7938
    85		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.4844
    86		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -36.5725
    87		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   -45.971
    88		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -39.6154
    89		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.2115
    90		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.0517
    91		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.0093
    92		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -44.4223
    93		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -43.5248
    94		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -42.2803
    95		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -40.7934
    96		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -47.6856
    97		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -42.4168
    98		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -45.3773
    99		         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  -39.7399
