60149.075049947600	74507.621192053200	6820.768829192780	7918.532791901660	22963.158320834200	23735.231600110200
57188.276623734700	70343.829099267200	6367.422742428860	7484.121452194960	22178.828925090400	23157.069207909400
53346.177063587600	64834.527975644400	5983.164939416950	7090.467690171700	21266.551161321800	22476.219379551300
48893.992543583900	58406.527530684000	5616.675601365890	6701.907935013550	20301.250330264900	21767.911360390200
44674.667571691700	52351.475373886200	5245.610028598500	6309.860452805310	19399.334721484100	21111.060767761600
41463.276982274300	47882.687848458600	4905.036029090500	5943.386471171910	18615.233692097200	20515.645872865700
40046.036303911500	46118.583948211900	4597.052929193810	5609.915037001970	18014.497679249400	20008.585917271700
40177.366393132400	46589.756337986900	4311.161645782140	5301.182591524510	17532.080408739400	19548.844952476200
41072.829982329400	48071.679296974000	4032.751856010480	5002.858651374430	17049.236501236400	19067.112265436300
41813.060306379100	49255.284917970700	3750.487087360260	4702.342403823370	16446.037650753700	18500.833676418100
41570.529425955300	49065.738246407500	3457.918867205720	4391.833270678720	15635.133867159200	17804.393278620900
39777.123968209300	46857.489159664000	3157.186094954700	4073.133116669110	14587.952163149600	16962.374568933400
37194.888726047800	43643.349732618400	3037.911840825270	3996.389195304830	14325.694015072500	17191.780061314900
35643.469405743800	42397.950217790100	2916.104657318820	3734.022822323870	12799.231311279900	15867.324788366100
31905.815675077100	37603.840632344400	2635.687653021530	3624.547330883950	12030.012761922600	15652.635499888100
28257.927089705700	32857.503745649300	2448.251338483380	3421.454736581820	11424.721001382900	15251.860591935700
24806.832474175400	28424.552474280700	2262.590630158530	3216.685720703520	10818.959903057600	14834.006041965000
21558.487956472400	24210.311061700600	2077.713398897640	3010.459487138930	10218.871455460500	14393.018451249000
15886.821240558400	18130.155692043700	1675.928843291740	2459.139350397270	7920.231753377360	11563.669973196200
11166.007573001800	12983.475153996600	1312.529226593000	1962.992107109640	6076.040588890020	9285.537277898100
7595.826811026040	9038.149564392170	1003.867878168190	1533.964227074400	4547.057608673590	7274.460097342910
4987.775106170630	6102.111058384950	748.259387497841	1171.211283987310	3311.626590226650	5544.399588817350
3152.802278684180	3986.087890535350	542.371900809845	871.932374084358	2340.940133054620	4098.416126381740
1913.086297042130	2512.923303916030	381.464401983445	631.546773528245	1601.304183322330	2928.055886103380
1111.286861632020	1524.854279777420	259.754028271872	444.013797924063	1056.407555853270	2014.053441289170
616.354927192434	888.190225344546	170.873821249824	302.270746046042	669.625470354226	1328.123648070630
325.615387995176	495.216421579744	108.361521777528	198.743455301277	406.130491833108	835.687540244565
163.510439856820	263.547508668056	66.111325063851	125.869216456271	234.611400087095	499.190478227857
77.915395637412	133.489049323818	38.727228195083	76.567325412838	128.454991463766	281.527322975432
35.187276620105	64.162267752622	21.738309193587	44.601155317600	66.320914794075	149.040411022399
15.045508144989	29.176568540227	11.667036325576	24.796508600815	32.125431273158	73.635773652788
6.085062870203	12.510595463410	5.971901270875	13.109235494210	14.533049392813	33.766619726033
2.324573016876	5.039639506487	2.906006438945	6.562863380232	6.118971437540	14.306346121275
0.836726126126	1.898979563659	1.338869110389	3.096431875641	2.394362958888	5.585633900026
0.282657500365	0.665917405432	0.581019481533	1.369312833103	0.871988331559	2.010659915132
